external_gene_name	CAI	CBI	Fop	L_aa	tAI
NFE2L1	0.438	0.349	0.651	772	0.329908862845821
ATP1A3	0.605	0.621	0.797	1026	0.369992508295914
NFE2L2	0.218	-0.231	0.349	605	0.315155792982
NFIB	0.271	-0.126	0.405	494	0.295625465968744
NFIC	0.601	0.652	0.815	508	0.311382760688586
NFIL3	0.251	-0.113	0.414	462	0.326015174063768
NFIX	0.532	0.518	0.745	441	0.322143146225375
ATP12A	0.407	0.292	0.619	1045	0.355044242669814
NFKB1	0.27	-0.078	0.426	969	0.317852945280048
NFKB2	0.455	0.366	0.662	900	0.320584123921436
NFKBIA	0.499	0.481	0.721	317	0.343366227546725
NFKBIB	0.485	0.435	0.698	356	0.316973109532327
NFKBIE	0.447	0.418	0.686	500	0.302226799750533
NFKBIL1	0.421	0.299	0.622	381	0.308137129073749
TONSL	0.551	0.555	0.759	1378	0.327416032508028
NFRKB	0.338	0.124	0.536	1324	0.31535270513775
NFX1	0.272	-0.116	0.413	1120	0.324123501969969
ACO1	0.274	-0.04	0.445	889	0.339515547757457
ATP1A4	0.405	0.285	0.615	1029	0.348168719578277
NFYA	0.298	0.006	0.478	347	0.346599394609602
NFYB	0.171	-0.472	0.225	207	0.30683656120303
NFYC	0.385	0.219	0.588	458	0.344833742399753
NGF	0.418	0.292	0.622	241	0.316137304639772
NGFR	0.634	0.659	0.821	427	0.34857480458843
NHLH1	0.62	0.647	0.808	133	0.312749637763285
NHLH2	0.716	0.82	0.902	135	0.314127710466223
SNU13	0.438	0.369	0.659	128	0.375793942242737
ATP1B1	0.321	0.062	0.5	303	0.350521603951235
NHS	0.304	0.005	0.474	1630	0.297184211795161
NID1	0.423	0.307	0.634	1247	0.331947505042022
NINJ1	0.711	0.82	0.903	152	0.375527950487526
NINJ2	0.473	0.44	0.698	188	0.33237784177345
NIT1	0.335	0.1	0.514	327	0.322570984592638
NKG7	0.518	0.491	0.727	165	0.316656884420509
ATP1B2	0.511	0.482	0.727	290	0.379045404099528
NKTR	0.214	-0.298	0.314	1462	0.289288628375652
NKX2-2	0.66	0.735	0.86	273	0.335269469139189
NKX3-1	0.542	0.56	0.765	234	0.321783666434148
NKX6-1	0.586	0.636	0.808	367	0.31410484607019
NNAT	0.498	0.484	0.718	81	0.345646679800168
NMB	0.437	0.384	0.664	154	0.300747379978922
NMBR	0.364	0.246	0.591	390	0.331959408109738
ATP1B3	0.226	-0.194	0.366	279	0.330440181943669
NME1	0.342	0.175	0.56	177	0.330432649937894
NME2	0.454	0.364	0.66	152	0.361418224879584
NME3	0.676	0.762	0.87	169	0.342254094728118
NME4	0.607	0.674	0.824	187	0.305859618475738
NQO2	0.351	0.142	0.545	231	0.340174556138425
NMT1	0.425	0.308	0.633	496	0.343408465930272
NNMT	0.436	0.353	0.654	264	0.350732240608201
NODAL	0.463	0.42	0.688	347	0.32092384622535
NOP2	0.379	0.184	0.568	845	0.343985264994189
NONO	0.295	-0.038	0.445	471	0.326692721337249
NOS1	0.464	0.41	0.685	1468	0.33898674456336
NOS2	0.494	0.448	0.705	1153	0.339904358197977
NOS3	0.596	0.606	0.789	1203	0.33166969500408
CNOT2	0.22	-0.246	0.341	540	0.300538420910059
CNOT3	0.526	0.467	0.721	753	0.334941729684074
CNOT4	0.266	-0.11	0.416	713	0.301000593858221
NOTCH1	0.687	0.721	0.854	2555	0.371663545348344
NPY	0.411	0.368	0.652	97	0.300546198445911
NOTCH2	0.356	0.092	0.524	2471	0.353600459782127
NOTCH3	0.529	0.478	0.725	2321	0.337944584582375
NOTCH4	0.433	0.295	0.629	2003	0.334965943703807
CCN3	0.452	0.343	0.653	357	0.343376086043225
NOVA1	0.23	-0.203	0.365	507	0.323476186052077
NOVA2	0.625	0.684	0.834	492	0.364368376106053
FXYD2	0.463	0.483	0.719	66	0.33890524468371
PNP	0.297	0.001	0.467	289	0.325432298675149
NPAS1	0.584	0.643	0.809	590	0.30289209781561
NPAS2	0.385	0.265	0.609	824	0.311255406071605
NPAT	0.179	-0.425	0.25	1427	0.309341712712734
NPC1	0.334	0.13	0.536	1278	0.338174418539724
NPHP1	0.201	-0.252	0.324	733	0.305132675715795
NPHS1	0.472	0.424	0.692	1241	0.314517578608225
NPM1	0.206	-0.343	0.299	294	0.321873070268579
ATP2A1	0.529	0.529	0.747	1001	0.361109936248374
NPPA	0.391	0.318	0.632	151	0.307983709820633
NPPB	0.476	0.488	0.721	134	0.288008029682355
ATP2A2	0.301	0.037	0.484	1042	0.341056925009171
NPPC	0.598	0.7	0.837	126	0.326180109487864
NPR1	0.506	0.494	0.726	1061	0.327762118648181
NPR2	0.362	0.203	0.569	1047	0.324458530936573
NPR3	0.377	0.277	0.612	541	0.31835783366427
NPTX1	0.685	0.744	0.863	432	0.351201287540773
NPTX2	0.637	0.705	0.841	431	0.332540858853989
NPY1R	0.255	-0.061	0.425	384	0.34085358691282
NPY2R	0.366	0.225	0.58	381	0.343479852482192
NPY5R	0.181	-0.273	0.308	445	0.302363128253567
ATP2A3	0.62	0.648	0.811	1052	0.345721842803496
SLC11A2	0.294	0.033	0.481	590	0.33334821411169
NRAP	0.363	0.152	0.551	1731	0.350934864788857
NRAS	0.254	-0.126	0.401	189	0.326687343312748
NRCAM	0.242	-0.166	0.382	1304	0.322195035819897
NRDC	0.247	-0.144	0.39	1219	0.329525673063414
NRF1	0.3	-0.009	0.471	522	0.324691375348532
ACR	0.372	0.196	0.573	421	0.315453924426767
ATP2B1	0.177	-0.384	0.257	1220	0.315462509070512
NRGN	0.607	0.649	0.816	78	0.33970786878622
NRL	0.57	0.581	0.774	237	0.307015390170553
NRTN	0.659	0.775	0.874	197	0.289593113438549
YBX1	0.32	0.013	0.483	324	0.321705581656111
NSF	0.256	-0.075	0.421	744	0.339574859641999
NT5E	0.29	0.04	0.486	574	0.328595262105916
NTF3	0.37	0.258	0.6	270	0.328046725390022
NTF4	0.408	0.303	0.623	210	0.303238101965605
ATP2B2	0.556	0.566	0.768	1243	0.356596032839802
NTHL1	0.528	0.499	0.731	312	0.329661091585797
NTRK1	0.554	0.568	0.768	796	0.335870858481453
NTRK2	0.355	0.159	0.551	838	0.338050620092247
NTRK3	0.447	0.381	0.667	839	0.347504184978054
NTN3	0.601	0.617	0.795	580	0.318916017000277
ROR1	0.309	0.03	0.483	937	0.322901549372554
ATP2B3	0.573	0.607	0.789	1220	0.353878450881915
ROR2	0.57	0.58	0.776	943	0.343017692050871
DDR2	0.347	0.126	0.532	855	0.332883615993464
NTS	0.2	-0.253	0.321	170	0.31848430916437
NTSR1	0.751	0.851	0.92	418	0.34014032594249
PPDPFL	0.193	-0.307	0.309	84	0.292358949932392
IGIP	0.266	-0.063	0.44	53	0.340712531625077
NUCB1	0.543	0.528	0.746	461	0.336308683509834
NUCB2	0.183	-0.357	0.274	420	0.325721456676738
NUMA1	0.471	0.404	0.68	2115	0.356015806328681
NUP88	0.233	-0.124	0.394	741	0.309572252287562
NUP98	0.249	-0.16	0.385	1800	0.304755831000022
NR4A2	0.425	0.355	0.659	598	0.339190172521883
ATP2B4	0.377	0.216	0.578	1205	0.347507770618069
NVL	0.216	-0.219	0.343	856	0.313335921449984
GPR143	0.407	0.323	0.633	404	0.327525338376653
COA5	0.351	0.121	0.534	74	0.369887119264514
OAS1	0.394	0.287	0.615	414	0.334839683613971
TRIM72	0.682	0.741	0.86	477	0.334425654570999
CISD2	0.217	-0.183	0.356	135	0.329602000134117
CCDC73	0.166	-0.435	0.239	1079	0.328954950607086
EID3	0.272	-0.044	0.442	333	0.330714809958737
GPX8	0.23	-0.152	0.385	209	0.32011802582443
OAS2	0.349	0.16	0.55	719	0.338546560550327
RNASE12	0.269	-0.057	0.433	147	0.345502243571116
PHOSPHO2	0.158	-0.463	0.222	241	0.311301767946199
OAS3	0.491	0.446	0.703	1087	0.34865022810336
RBMXL1	0.185	-0.446	0.232	390	0.255356216011902
SPANXN1	0.281	-0.056	0.449	72	0.3416809287552
SPANXN2	0.308	-0.007	0.478	180	0.326583225321229
CHAC2	0.212	-0.259	0.33	184	0.322990239318306
FBXO47	0.201	-0.217	0.337	452	0.306083859004438
SPANXN5	0.289	0.005	0.478	72	0.326346741545115
OAT	0.228	-0.185	0.364	439	0.331783488301954
TBC1D25	0.423	0.322	0.635	688	0.30906949642845
RNF165	0.461	0.389	0.674	346	0.320268583053768
PJVK	0.196	-0.304	0.297	352	0.307098523336477
WEE2	0.26	-0.118	0.405	567	0.319005754541326
OAZ1	0.462	0.442	0.7	228	0.309436198853126
OAZ2	0.337	0.153	0.546	189	0.323051005905624
OCA2	0.361	0.252	0.591	838	0.317260358491617
ATP4A	0.588	0.601	0.786	1035	0.363842150146507
OCM2	0.34	0.125	0.543	109	0.339009634495913
OCRL	0.272	-0.025	0.448	901	0.33946118441265
ODC1	0.273	-0.077	0.431	461	0.335995558487136
ODF1	0.342	0.129	0.533	250	0.355055770873594
ODF2	0.408	0.297	0.622	829	0.346393313109149
OMD	0.182	-0.374	0.265	421	0.326257536021889
ATP4B	0.569	0.579	0.778	291	0.371535869258855
OGDH	0.45	0.354	0.655	1034	0.348388177172238
OGG1	0.405	0.288	0.617	424	0.319862693746803
OGN	0.198	-0.235	0.328	298	0.317996568915886
TIFAB	0.495	0.472	0.713	161	0.308379129840248
CLEC18B	0.549	0.525	0.747	455	0.345725312689662
OLR1	0.263	-0.045	0.442	273	0.341457214200881
OMG	0.222	-0.189	0.36	440	0.309159663998291
OMP	0.663	0.748	0.864	163	0.330904967185914
OPA1	0.191	-0.292	0.303	997	0.318134598595693
C18orf32	0.237	-0.2	0.361	76	0.332431156825425
OPCML	0.371	0.232	0.59	345	0.332055613840126
ATP5F1A	0.237	-0.164	0.372	553	0.342726945401572
TNFRSF11B	0.303	0.053	0.497	401	0.332132111534807
OPHN1	0.311	0.029	0.481	802	0.331844710728755
OPRD1	0.704	0.796	0.89	372	0.350762887336844
ZBTB21	0.264	-0.103	0.417	1066	0.31980417993824
SCAPER	0.217	-0.242	0.337	1400	0.33054114250417
WRAP73	0.48	0.48	0.721	460	0.333312696244311
OPRK1	0.475	0.462	0.708	380	0.33626954762648
CRNN	0.385	0.2	0.582	495	0.319333018828068
CLDN20	0.328	0.121	0.527	219	0.331603027167622
OPRL1	0.593	0.676	0.824	370	0.345287729983919
OPRM1	0.369	0.229	0.584	493	0.329618495020547
SIX6	0.535	0.535	0.75	246	0.329704439154729
OR1D2	0.421	0.374	0.658	312	0.336742955071838
OR1F1	0.423	0.361	0.655	312	0.335324532173238
OR2C1	0.444	0.421	0.682	312	0.341855667598143
OR3A1	0.407	0.32	0.631	315	0.329667190715194
OR3A2	0.382	0.297	0.619	321	0.334541254626762
ORC1	0.309	0.049	0.487	861	0.316707828713907
ORC2	0.192	-0.276	0.315	577	0.31461322265947
ACO2	0.503	0.444	0.703	780	0.360326861420658
ORC4	0.167	-0.333	0.278	436	0.307342255295079
ORC5	0.19	-0.306	0.294	435	0.314367331766441
SLC22A18	0.609	0.716	0.845	424	0.325331884647634
SLC22A18AS	0.325	0.078	0.51	150	0.286162184862387
ORM1	0.469	0.414	0.687	201	0.359092189214812
ORM2	0.458	0.391	0.675	201	0.351029936716496
OSBP	0.334	0.121	0.533	807	0.329195386698594
OSM	0.518	0.552	0.753	252	0.308642460392513
OTC	0.236	-0.155	0.377	354	0.318834179573499
ALDH7A1	0.271	-0.073	0.426	539	0.328816963431069
CLDN11	0.555	0.588	0.778	207	0.366188481845388
OTX1	0.531	0.519	0.75	354	0.315751270967183
OTX2	0.333	0.063	0.509	297	0.316931575454195
OVGP1	0.304	0.034	0.485	678	0.310702465355159
OVOL1	0.648	0.672	0.826	267	0.351050830671815
OXA1L	0.289	0.068	0.495	495	0.298886542555072
OXCT1	0.227	-0.208	0.355	520	0.319058470371294
OXT	0.732	0.832	0.911	125	0.378267509210235
OXTR	0.698	0.801	0.892	389	0.337737354560802
P2RX1	0.567	0.559	0.765	399	0.365057154470163
P2RX3	0.507	0.494	0.732	397	0.362307979508872
P2RX4	0.452	0.382	0.67	404	0.362469606961389
P2RX5	0.504	0.485	0.726	422	0.362939403937195
P2RX7	0.44	0.347	0.651	595	0.351518034499153
P2RY1	0.418	0.33	0.638	373	0.35122389652568
P2RY2	0.585	0.628	0.797	377	0.327622159129672
P2RY4	0.428	0.366	0.654	365	0.310017089810015
P2RY6	0.568	0.566	0.764	328	0.344719295348356
P2RY11	0.633	0.686	0.831	374	0.343905054151208
P4HA1	0.205	-0.303	0.302	534	0.315960186284916
P4HB	0.541	0.483	0.727	508	0.370962463434392
MS4A13	0.159	-0.41	0.224	152	0.293552533335317
SPRN	0.562	0.643	0.808	151	0.293134364417835
ARGFX	0.295	-0.009	0.465	315	0.313419582401688
PA2G4	0.293	-0.011	0.47	394	0.346924958584091
DEFB107A	0.166	-0.391	0.239	70	0.34739884279046
DEFB107B	0.166	-0.391	0.239	70	0.34739884279046
DEFB104B	0.191	-0.174	0.343	72	0.314087600142696
PEBP1	0.48	0.454	0.711	187	0.325360284124494
DPRX	0.306	0.064	0.5	191	0.319522158770328
DUXA	0.225	-0.187	0.364	204	0.325668965529894
DEFB106B	0.326	0.068	0.5	65	0.390791003429621
DEFB105B	0.295	-0.024	0.447	78	0.349191453487409
PABPC3	0.235	-0.212	0.36	631	0.32727787122429
FURIN	0.54	0.529	0.75	794	0.335862245162542
PCSK6	0.452	0.373	0.669	969	0.337217888040206
PAEP	0.558	0.584	0.774	180	0.346158766145314
PAFAH1B1	0.22	-0.241	0.345	410	0.307387643376974
RRM2B	0.225	-0.189	0.364	351	0.326493700983688
SMARCAL1	0.357	0.155	0.549	954	0.330158688636609
G0S2	0.732	0.83	0.908	103	0.393172135683918
PLA2G3	0.49	0.415	0.686	509	0.325250922269205
MINK1	0.525	0.494	0.73	1332	0.339625731854532
CD207	0.341	0.159	0.553	328	0.338465883157346
PAFAH1B2	0.262	-0.054	0.434	229	0.32921335449947
PAFAH1B3	0.475	0.425	0.691	231	0.32439825861158
DUOX2	0.518	0.496	0.728	1548	0.333569110235895
NOX4	0.235	-0.132	0.388	578	0.309450517228427
NOX3	0.318	0.127	0.53	568	0.318293016489521
COL5A3	0.375	0.161	0.561	1745	0.304720929212128
PAFAH2	0.37	0.199	0.573	392	0.341133695684913
SYCP3	0.191	-0.312	0.302	236	0.356737275242731
PODXL2	0.472	0.41	0.687	605	0.325243546043555
CHST11	0.554	0.552	0.76	352	0.358990276890768
PRDX1	0.293	-0.047	0.448	199	0.352500481621227
PAH	0.309	0.05	0.489	452	0.342826542119744
SERPINE1	0.505	0.486	0.726	402	0.336412857211373
SERPINB2	0.278	-0.021	0.458	415	0.332204025442104
PAK1	0.315	-0.011	0.465	553	0.344712884233797
ATP5F1B	0.276	-0.04	0.443	529	0.332408746802723
IL20	0.288	0.045	0.476	176	0.323028936148885
UBQLN3	0.328	0.081	0.509	655	0.312101049154149
GALNT9	0.661	0.714	0.845	603	0.35464723128683
IL21R	0.49	0.45	0.708	538	0.310882618955052
IL22	0.39	0.241	0.587	179	0.354590236683914
ATP6V0A4	0.354	0.187	0.56	840	0.342162748032975
ITSN2	0.233	-0.151	0.384	1697	0.330794355634554
DEF6	0.597	0.618	0.793	631	0.354980246179805
PAK2	0.238	-0.199	0.364	524	0.327556197155279
CUZD1	0.241	-0.158	0.384	607	0.31790553767351
ZFTRAF1	0.647	0.726	0.854	404	0.349057175127067
GEMIN4	0.453	0.409	0.68	1058	0.33474333509523
PAK3	0.239	-0.196	0.365	580	0.32312935730048
CALY	0.694	0.755	0.87	217	0.339074563568369
ANO7	0.583	0.616	0.793	933	0.342240733373431
PALM	0.623	0.658	0.819	387	0.330935824699582
PNPLA8	0.171	-0.387	0.254	782	0.31236824580863
ARHGEF4	0.572	0.564	0.766	690	0.350251514120221
ARHGEF3	0.303	0.083	0.506	558	0.319624770225511
SLC45A1	0.573	0.62	0.795	782	0.318267410666107
PAM	0.23	-0.208	0.36	974	0.30942703047708
CNTN3	0.226	-0.219	0.357	1028	0.313707359314136
NEUROG3	0.54	0.584	0.776	214	0.287566422547391
REG3A	0.381	0.202	0.577	175	0.314141474612554
PAPPA	0.437	0.329	0.645	1627	0.335049467251719
RDH8	0.491	0.46	0.709	331	0.344305476410926
PRKN	0.368	0.188	0.571	465	0.340112163453352
DCAF8	0.356	0.139	0.545	597	0.315856701963724
PARN	0.251	-0.113	0.41	639	0.329750710768312
PAWR	0.341	0.182	0.566	340	0.314262812699549
PAX1	0.557	0.592	0.783	534	0.30862553286232
PAX2	0.439	0.315	0.639	396	0.311686567728988
PAX3	0.416	0.298	0.627	505	0.313592925918896
PAX4	0.367	0.188	0.562	343	0.313899916176945
PAX5	0.436	0.334	0.648	391	0.315624748608942
PAX6	0.305	0.054	0.498	436	0.29894534197849
KCNK4	0.575	0.613	0.791	393	0.30907576068969
MYEF2	0.207	-0.287	0.319	600	0.29426522311525
IRX4	0.622	0.672	0.827	545	0.325338221818523
ASAP1	0.284	-0.02	0.456	1129	0.312785058624889
AK3	0.331	0.133	0.532	227	0.326265038160693
HP1BP3	0.276	-0.093	0.424	553	0.336672537096852
PAX7	0.571	0.578	0.776	520	0.32476538687399
HDGFL3	0.285	-0.118	0.422	203	0.327945480022083
COPS7A	0.407	0.3	0.624	275	0.363599785557842
NSDHL	0.405	0.275	0.612	373	0.343390703979602
PDCL	0.367	0.182	0.564	301	0.35626534880384
PAX9	0.557	0.556	0.765	341	0.335657804866264
TAS2R3	0.296	0.085	0.495	316	0.311461190268835
TAS2R4	0.276	-0.003	0.449	299	0.332235292732522
TAS2R16	0.258	0.021	0.456	291	0.309008236164665
TAS2R1	0.253	0.002	0.444	299	0.331554387606558
TAS2R9	0.227	-0.047	0.417	312	0.311549679786999
TAS2R8	0.196	-0.195	0.34	309	0.309583205530198
TAS2R7	0.225	-0.054	0.417	318	0.312018288315136
TAS2R13	0.212	-0.098	0.391	303	0.303050219566293
TAS2R10	0.198	-0.166	0.355	307	0.316138123954528
TAS2R14	0.224	-0.104	0.395	317	0.307297125445609
DHH	0.504	0.543	0.751	396	0.30284908454289
F11R	0.35	0.143	0.546	299	0.325846259944856
TRAT1	0.235	-0.17	0.376	186	0.323721207379869
VILL	0.535	0.529	0.749	856	0.344615100432193
SNHG32	0.237	-0.096	0.408	75	0.304367886984694
PARD6A	0.463	0.421	0.685	346	0.295214489032005
CLEC4A	0.258	-0.176	0.379	237	0.333470639459826
SPOCK3	0.253	-0.147	0.395	436	0.327376648775028
STMN3	0.742	0.807	0.897	180	0.350880824306075
RNF141	0.224	-0.241	0.342	230	0.333645076736115
NTM	0.402	0.292	0.623	355	0.338265242154534
HEBP1	0.349	0.134	0.545	189	0.343255164422544
PBX1	0.365	0.204	0.58	430	0.333826232594885
PBX2	0.455	0.363	0.663	430	0.331021585900608
ATP5F1C	0.253	-0.121	0.395	298	0.343495076820147
PBX3	0.318	0.041	0.493	434	0.336119355185366
PC	0.584	0.598	0.785	1178	0.351582933168143
PCBD1	0.448	0.302	0.626	104	0.356062264894086
PCBP1	0.429	0.358	0.656	356	0.336884243098633
CDON	0.255	-0.137	0.4	1287	0.310930010823536
IMPG2	0.237	-0.17	0.378	1241	0.311137470152111
PCBP2	0.33	0.101	0.518	366	0.323146825976779
PDE11A	0.295	0.024	0.475	933	0.329405218663931
FOXP3	0.512	0.452	0.708	431	0.319167379943135
SHANK1	0.561	0.572	0.774	2161	0.301623287928197
TBX22	0.267	-0.065	0.436	520	0.312311562128915
PCCA	0.222	-0.188	0.365	728	0.320223584370178
PCCB	0.317	0.078	0.507	559	0.323891872512843
SOST	0.707	0.776	0.88	213	0.333015813973663
PCDH1	0.486	0.415	0.69	1237	0.33276196569627
PCDHGC3	0.393	0.294	0.623	934	0.319778511338374
PCDH7	0.486	0.442	0.704	1072	0.341641235507679
TMED5	0.274	0.009	0.468	229	0.326193195507742
ACOX1	0.315	0.067	0.499	660	0.340930059157102
PCDH8	0.594	0.636	0.806	1070	0.318748710729053
SLC35B3	0.193	-0.26	0.321	401	0.317168969686695
MTERF3	0.21	-0.259	0.319	417	0.316088911354402
TPRKB	0.177	-0.321	0.282	214	0.309591941417452
MED31	0.237	-0.119	0.4	131	0.387194636444435
COQ6	0.311	0.079	0.508	468	0.317839547388597
AMDHD2	0.494	0.466	0.713	594	0.318389176813689
SLC35C2	0.491	0.537	0.746	394	0.325212432030236
ASCC1	0.248	-0.119	0.401	400	0.331297547615025
DERL2	0.25	-0.034	0.436	239	0.309236093040563
PCDH9	0.265	-0.101	0.417	1237	0.327765172248199
EXOSC3	0.257	-0.029	0.446	275	0.31285353339988
FAHD2A	0.392	0.282	0.619	314	0.335839779272464
PRELID3B	0.195	-0.337	0.291	194	0.28566167276782
EXOSC1	0.363	0.205	0.577	195	0.329761403757275
TMED7	0.276	-0.037	0.45	224	0.316511580768195
ISOC1	0.308	0.166	0.552	298	0.312928131015438
EMC9	0.411	0.314	0.633	208	0.353240962051323
RRP15	0.226	-0.276	0.335	282	0.328905334645761
WASHC3	0.193	-0.316	0.302	194	0.296623790265194
HDDC2	0.263	-0.019	0.454	204	0.314210464617878
MRPS16	0.309	0.072	0.492	137	0.31939487886136
GLRX2	0.234	-0.205	0.358	165	0.322868086946369
MRPS18C	0.212	-0.26	0.328	142	0.341136672002838
FIS1	0.558	0.581	0.776	152	0.39473800982051
PAM16	0.48	0.432	0.697	125	0.370840659134962
GOLT1B	0.163	-0.332	0.275	138	0.293327353848777
BOLA1	0.488	0.487	0.724	137	0.297339820590175
VPS36	0.252	-0.049	0.431	386	0.328010244758145
DESI2	0.225	-0.182	0.374	194	0.323804791022447
TVP23B	0.228	-0.142	0.383	205	0.304391366394791
GLOD4	0.279	-0.073	0.434	298	0.342605260583212
CELA2B	0.516	0.526	0.748	269	0.35755074752889
UBXN1	0.331	0.142	0.535	312	0.310732034470063
SERPINA5	0.488	0.475	0.718	406	0.349144933173041
ZNF593	0.529	0.486	0.723	134	0.288794647930537
ZBTB7B	0.477	0.383	0.674	573	0.317443206163121
ST8SIA3	0.28	0.017	0.473	380	0.320629092266412
PCK1	0.454	0.391	0.675	622	0.342437071232228
PI15	0.226	-0.228	0.349	258	0.320154238470571
PRLH	0.543	0.491	0.716	87	0.291751359023068
GMNN	0.202	-0.34	0.291	209	0.324802087526549
LAP3	0.274	-0.025	0.454	519	0.331651677270088
WDPCP	0.244	-0.078	0.411	746	0.315247465606766
ZNF691	0.408	0.262	0.61	315	0.308395243592845
FAM135B	0.304	0.05	0.492	1406	0.313521656639619
PCK2	0.447	0.337	0.644	640	0.328498977408603
TXNDC12	0.256	-0.13	0.398	172	0.325126238452369
TXNDC11	0.356	0.202	0.572	985	0.317717386086868
ATL1	0.243	-0.126	0.397	558	0.32633581145933
CALHM2	0.605	0.623	0.796	323	0.36018106506078
RPS27L	0.2	-0.292	0.317	84	0.311392410533192
SSUH2	0.452	0.396	0.677	375	0.340287517957359
YARS2	0.308	0.108	0.517	477	0.305988614037382
NMD3	0.211	-0.263	0.325	529	0.333354665760187
MRPL2	0.38	0.23	0.583	305	0.326719556952495
NOSIP	0.612	0.639	0.808	304	0.336909809724341
DERA	0.23	-0.17	0.368	318	0.316867721003228
MEMO1	0.222	-0.225	0.346	297	0.318447327004743
MRPL4	0.545	0.595	0.781	311	0.300251597481269
APIP	0.221	-0.243	0.342	242	0.324141800327262
TMX2	0.338	0.162	0.546	296	0.330940572060256
CUTC	0.209	-0.227	0.337	273	0.300205887157373
FCF1	0.239	-0.118	0.395	198	0.342607814598513
THAP4	0.517	0.459	0.715	577	0.326076302820247
NDUFA13	0.527	0.572	0.765	144	0.315812526221249
PCM1	0.184	-0.402	0.259	2024	0.319495347784673
MRPS7	0.395	0.257	0.599	242	0.337801934407591
POLR1D	0.267	-0.081	0.425	133	0.319201588151526
GAL	0.457	0.443	0.695	123	0.302463007928407
CRYL1	0.358	0.218	0.579	319	0.342400089993347
MLXIPL	0.519	0.501	0.733	852	0.300332520880238
TNNI3K	0.217	-0.227	0.342	835	0.319504370083848
YBX2	0.441	0.348	0.658	364	0.29476891016887
KLHL5	0.186	-0.366	0.27	755	0.304691101100918
PLLP	0.537	0.583	0.775	182	0.329133641263324
SEPSECS	0.212	-0.224	0.34	501	0.323979096745507
SIDT2	0.537	0.554	0.76	832	0.362101963122286
METTL25B	0.432	0.359	0.649	475	0.327693906632099
ADIPOR1	0.362	0.19	0.567	375	0.328761885240994
TRNT1	0.176	-0.354	0.267	434	0.307837265964527
UTP18	0.238	-0.158	0.384	556	0.31701626184487
SCCPDH	0.257	-0.136	0.393	429	0.318148091272196
IFT52	0.285	-0.03	0.452	437	0.333072080278925
ABHD5	0.222	-0.226	0.342	349	0.311386139265346
PCMT1	0.249	-0.078	0.425	286	0.303300655778195
SH3GLB1	0.208	-0.242	0.332	394	0.327193731425781
ZC2HC1A	0.186	-0.46	0.231	325	0.308787190443158
MECR	0.38	0.277	0.611	373	0.32742370331597
NDUFAF1	0.247	-0.187	0.366	327	0.31678363638082
ABHD17B	0.197	-0.335	0.286	293	0.318623051501498
PHF20L1	0.211	-0.291	0.317	1017	0.317551016208013
TFB1M	0.233	-0.138	0.382	346	0.321349351810491
APH1A	0.376	0.297	0.616	265	0.312487798107944
METTL9	0.271	0.022	0.47	318	0.319136275663515
RDH11	0.308	0.111	0.52	318	0.318410699021632
PCNA	0.269	-0.026	0.452	261	0.32151793546474
LACTB2	0.199	-0.261	0.318	288	0.32686165544051
KMT5B	0.226	-0.235	0.345	885	0.320845967552705
TRAPPC12	0.495	0.478	0.724	735	0.328373367434229
ZDHHC9	0.375	0.181	0.561	364	0.333935441946462
RMDN1	0.224	-0.202	0.354	314	0.330208765485101
MRPS2	0.564	0.603	0.784	296	0.328664836925933
COQ4	0.491	0.512	0.731	265	0.296880467903399
UTP11	0.261	-0.089	0.415	253	0.349627799282839
SBDS	0.28	0.003	0.465	250	0.349079959196269
RPL26L1	0.389	0.273	0.61	145	0.348013732960986
COMMD2	0.253	-0.023	0.441	199	0.321056504424536
ZNF706	0.252	-0.205	0.378	76	0.394679515237772
IER3IP1	0.242	0.034	0.462	82	0.314837414051907
GOLGA7	0.308	0.06	0.493	137	0.343099330925568
NAA20	0.232	-0.152	0.382	178	0.321031737890693
TRIM17	0.574	0.579	0.775	477	0.354229383652124
SAR1B	0.19	-0.282	0.303	198	0.298303747484305
ANGPTL4	0.562	0.583	0.776	406	0.325346765800721
ASB3	0.195	-0.285	0.306	518	0.328548276719461
PHF11	0.212	-0.251	0.335	331	0.323120745075293
RLIM	0.184	-0.379	0.261	624	0.266837256993438
KCTD3	0.195	-0.328	0.293	815	0.286474688795307
CEP83	0.165	-0.374	0.257	701	0.328641052546214
IRAK4	0.171	-0.453	0.226	460	0.318724603333118
RNFT1	0.189	-0.265	0.313	435	0.294877223346733
COPS4	0.203	-0.239	0.328	420	0.331831336608614
INSIG2	0.178	-0.339	0.28	225	0.301576968609064
CHCHD2	0.383	0.113	0.534	151	0.341442662167006
DYNC1LI1	0.199	-0.284	0.32	523	0.303393614005435
HSD17B12	0.283	0.017	0.473	312	0.333840607694635
A4GNT	0.361	0.19	0.562	340	0.32478026342553
