external_gene_name	CAI	CBI	Fop	L_aa	tAI
Zfp239	0.598	0.511	0.744	201	0.181623964428829
Lpgat1	0.411	0.045	0.484	409	0.15202776832494
Hhat	0.5	0.344	0.643	499	0.157519652380792
Sbspon	0.487	0.142	0.544	264	0.176902480257855
Zpr1	0.519	0.261	0.607	459	0.164087029097892
Zfp26	0.357	-0.219	0.361	959	0.158823291605794
Zfp27	0.459	0.139	0.546	819	0.168255832044835
Tfap2d	0.439	0.143	0.542	452	0.156655162384747
Zfp28	0.434	0.058	0.504	825	0.164443004439287
Zscan2	0.595	0.447	0.709	614	0.175650340338945
Kcnq5	0.438	0.126	0.53	952	0.153528909457065
Zfp30	0.507	0.274	0.612	548	0.174391816262815
Zfp35	0.382	-0.136	0.4	580	0.161986909089532
Zfp36	0.533	0.273	0.615	319	0.150404660227981
Zfp37	0.367	-0.19	0.382	594	0.163358844198543
Zscan21	0.451	0.083	0.518	555	0.163738468845448
Arhgef4	0.604	0.477	0.717	484	0.171825490487175
Plekhb2	0.531	0.285	0.621	221	0.167172484418513
Kansl3	0.461	0.139	0.539	903	0.154105970261247
Actr1b	0.516	0.315	0.633	376	0.159099594731725
Zfp39	0.433	0.053	0.502	718	0.165348784246463
Eif5b	0.357	-0.159	0.386	1216	0.163571280345857
Slc9a2	0.499	0.288	0.614	814	0.156706498094019
Zfp40	0.312	-0.361	0.281	796	0.159175689551987
Zfp41	0.472	0.093	0.528	198	0.172071451227265
Zfp42	0.472	0.221	0.585	288	0.165594500513746
Zfp46	0.651	0.593	0.786	452	0.17857380116879
Dnah7b	0.377	-0.055	0.431	4068	0.153733794710028
Slc39a10	0.374	-0.068	0.43	833	0.154012554400446
Zfp51	0.333	-0.314	0.311	781	0.161467226288223
Nemp2	0.403	0.025	0.476	421	0.153944298771687
Hibch	0.33	-0.158	0.374	385	0.145076120616417
Pms1	0.323	-0.246	0.334	917	0.146326200063698
Zfp52	0.329	-0.291	0.315	724	0.163358778266605
Ormdl1	0.341	-0.134	0.386	153	0.135308808849249
Zfp54	0.34	-0.282	0.326	585	0.161206509175873
Plcl1	0.416	0.062	0.498	1096	0.162591011093934
Zfp57	0.45	0.062	0.502	421	0.161419286475326
Stradb	0.372	-0.107	0.407	418	0.141302845451764
Mpp4	0.467	0.152	0.545	654	0.166466193761621
Zfp59	0.383	-0.111	0.416	653	0.167384014864947
Zfp60	0.376	-0.146	0.396	704	0.165485042179473
Zfp61	0.432	0.087	0.518	555	0.161449714252751
Ino80d	0.483	0.195	0.572	1021	0.155509174505788
Ndufs1	0.324	-0.25	0.329	727	0.156642298208116
Zfp62	0.374	-0.171	0.386	907	0.163135436299645
Ccnyl1	0.349	-0.104	0.401	291	0.152386854035059
Zfp64	0.65	0.562	0.77	676	0.175237710751675
Cps1	0.437	0.069	0.503	1500	0.162989233565175
Zbtb7b	0.545	0.316	0.638	544	0.159271542133805
Cxcr1	0.449	0.191	0.553	351	0.151845966023825
Gpbar1	0.503	0.323	0.625	329	0.150564143101508
Aamp	0.513	0.239	0.6	436	0.166817054365345
Ctdsp1	0.57	0.468	0.715	261	0.161560932338919
Retreg2	0.491	0.207	0.576	541	0.162557523106996
Dner	0.534	0.266	0.614	737	0.181757244087538
Gpr55	0.575	0.478	0.713	327	0.161568866642882
B3gnt7	0.525	0.34	0.646	397	0.157976548053632
Gigyf2	0.383	-0.074	0.427	1291	0.149132771803583
Dgkd	0.484	0.208	0.577	1220	0.167971691048229
Usp40	0.363	-0.089	0.413	1235	0.154081534452487
Espnl	0.58	0.42	0.689	1005	0.166251809449855
Erfe	0.548	0.37	0.66	340	0.157693869641236
Farp2	0.46	0.158	0.547	1065	0.155213468638005
Slco4c1	0.326	-0.22	0.348	722	0.144009856109346
Ppip5k2	0.341	-0.179	0.368	1129	0.151362855394845
Relch	0.338	-0.147	0.381	1216	0.146286690377073
Zcchc2	0.458	0.154	0.553	1166	0.152751917629389
Zfp85	0.355	-0.276	0.332	473	0.167885313993974
Cdh19	0.336	-0.209	0.353	770	0.147342167085691
Zfp9	0.466	0.098	0.531	454	0.172202280166327
Zfp90	0.415	0.009	0.478	636	0.158672307134228
Rpp38	0.348	-0.113	0.396	280	0.152730176990262
Dclre1c	0.381	-0.05	0.44	705	0.154623182958551
Cdnf	0.485	0.272	0.608	187	0.175006261176067
Zfp92	0.524	0.333	0.642	488	0.16193705895051
Camk1d	0.458	0.186	0.567	385	0.164214662376222
Proser2	0.552	0.324	0.643	471	0.160202291796289
Zfp93	0.477	0.166	0.563	645	0.169589077244954
Zfp94	0.482	0.197	0.576	486	0.171218680922588
Zkscan5	0.498	0.267	0.612	819	0.170672160584381
Zscan12	0.402	-0.026	0.458	501	0.164359666975098
C1ql3	0.569	0.416	0.694	255	0.164122241642289
Zfp97	0.307	-0.436	0.245	546	0.152042769837811
Tbpl2	0.367	-0.156	0.383	350	0.148632864209349
Zfpm1	0.592	0.407	0.688	995	0.162682783108855
Tor4a	0.479	0.224	0.577	426	0.155725454282835
Tubb4b	0.576	0.382	0.674	445	0.169043670124418
Tmem203	0.545	0.536	0.742	136	0.150646658480608
Lrrc26	0.484	0.291	0.608	331	0.151660898178077
Man1b1	0.508	0.284	0.616	658	0.1600040376241
Zfpm2	0.434	0.051	0.501	1151	0.159634747147119
Uap1l1	0.557	0.355	0.654	507	0.171003925733712
Paxx	0.476	0.22	0.581	205	0.15962256123029
Rabl6	0.482	0.127	0.542	725	0.160574368129189
Obp2a	0.444	0.138	0.542	176	0.159372818396028
Zfr	0.345	-0.268	0.334	1074	0.154023907682124
Lcn11	0.479	0.212	0.573	178	0.159348569287521
Sohlh1	0.497	0.183	0.568	357	0.160711414377778
Kcnt1	0.61	0.511	0.737	1238	0.168058906070466
Camsap1	0.463	0.111	0.527	1582	0.161230187450051
Qsox2	0.463	0.159	0.549	639	0.161835790348641
Zfx	0.353	-0.22	0.36	799	0.161502806306945
Snapc4	0.475	0.194	0.568	1325	0.157752026792836
Sec16a	0.415	-0.083	0.433	2357	0.150520857607752
Rexo4	0.455	0.111	0.53	432	0.168647234147385
Slc2a6	0.532	0.386	0.664	497	0.15336939349584
Zfy1	0.315	-0.35	0.292	782	0.155795595978951
Gbgt1	0.536	0.337	0.642	347	0.154889187782406
Ddx31	0.407	0.035	0.481	687	0.154072443873157
Zfy2	0.314	-0.344	0.293	777	0.154847268409272
Trub2	0.507	0.283	0.611	331	0.161589863290149
Coq4	0.554	0.4	0.669	266	0.154726958796109
Zer1	0.62	0.529	0.744	779	0.172512015422733
Spout1	0.531	0.307	0.63	385	0.169444733991538
Phyhd1	0.51	0.236	0.595	311	0.157051969091234
Dolk	0.501	0.327	0.631	534	0.156953296993464
Nup188	0.475	0.244	0.59	1759	0.158543030809653
Zhx1	0.323	-0.29	0.319	873	0.14392879288659
Sh3glb2	0.58	0.436	0.698	404	0.169265108712217
BC005624	0.541	0.3	0.627	289	0.174075349321609
Zic1	0.638	0.545	0.764	447	0.170802962103483
Exosc2	0.458	0.233	0.584	293	0.158957120790974
Qrfp	0.554	0.376	0.661	124	0.156269614275591
Zic2	0.634	0.573	0.779	529	0.171577525834728
Nup214	0.43	-0.034	0.464	2085	0.14774981006949
Plpp7	0.676	0.634	0.8	271	0.166284526408584
Prrc2b	0.522	0.261	0.61	2230	0.159929280778209
Zic3	0.582	0.381	0.678	466	0.166441268094966
Slc25a25	0.561	0.434	0.695	514	0.164859458581915
Pip5kl1	0.542	0.381	0.667	395	0.156619093820699
Cfap157	0.604	0.491	0.724	523	0.176397957879456
Niban2	0.631	0.514	0.74	749	0.168845243597915
Lrsam1	0.562	0.446	0.698	727	0.170855662955038
Zic4	0.526	0.298	0.629	334	0.163076455890094
Mapkap1	0.455	0.157	0.55	522	0.159299449923075
Rabepk	0.443	0.041	0.499	380	0.155831275293779
Zik1	0.365	-0.157	0.389	463	0.161072519127742
Gsn	0.56	0.331	0.646	780	0.169378659954394
Zim1	0.483	0.146	0.552	579	0.17206424668193
Ikzf1	0.519	0.281	0.62	515	0.170091306181009
Or12k5	0.37	0.006	0.457	330	0.149642592117887
Ikzf2	0.451	0.084	0.515	526	0.164438861181011
Ikzf3	0.5	0.246	0.599	507	0.16728714205857
Rabgap1	0.373	-0.101	0.411	1064	0.153915930620397
Dennd1a	0.478	0.147	0.544	1016	0.151180916431004
Ikzf4	0.534	0.325	0.642	586	0.159683402086228
Slc30a1	0.544	0.4	0.679	503	0.17429346315985
Gtdc1	0.373	-0.093	0.412	445	0.150217272908494
Slc30a3	0.515	0.323	0.635	388	0.156133694810827
Slc30a4	0.378	0.033	0.477	430	0.146160877981516
Zp1	0.488	0.196	0.572	623	0.15499582205547
Epc2	0.355	-0.138	0.393	808	0.150290291255101
Zp2	0.405	-0.021	0.455	713	0.156694185567595
Zp3	0.507	0.278	0.617	424	0.159579298559231
Zp3r	0.375	-0.121	0.403	579	0.156237768606886
Dnajc2	0.335	-0.253	0.338	621	0.158892237994411
Cytip	0.431	0.107	0.519	359	0.152151555827165
Zyx	0.552	0.222	0.597	564	0.170718542498902
Ccdc148	0.352	-0.072	0.417	527	0.156323891456912
Pkp4	0.435	0.077	0.509	1190	0.1499392480042
Gca	0.418	-0.023	0.458	220	0.159669118198634
4933409G03Rik	0.377	-0.221	0.374	320	0.161706539912542
Klhl41	0.397	0.004	0.467	606	0.157732645967116
Ppig	0.329	-0.258	0.332	752	0.146879650165477
Tlk1	0.342	-0.165	0.377	766	0.147454791924497
Mettl8	0.378	-0.097	0.418	388	0.153214726344532
Pdk1	0.435	0.147	0.543	434	0.150670028360276
Atp5g3	0.369	-0.146	0.38	141	0.153614149552204
Agps	0.361	-0.114	0.403	671	0.152391712967416
Sestd1	0.391	0.016	0.47	696	0.158957294668374
Cerkl	0.407	0.035	0.478	525	0.157796856859459
Zdhhc5	0.432	0.025	0.481	715	0.144308990123341
P2rx3	0.55	0.356	0.659	397	0.167678518656282
Tnks1bp1	0.461	0.11	0.53	1720	0.156268190638734
Fads2b	0.406	0.028	0.479	487	0.155820742363762
Or5t17	0.3	-0.263	0.31	324	0.135390934685129
Madd	0.484	0.203	0.575	1627	0.157239247786358
Cstpp1	0.478	0.183	0.559	331	0.156663104094723
Lrp4	0.526	0.286	0.618	1905	0.170238423085047
Arhgap1	0.544	0.353	0.653	479	0.161047861999089
Ambra1	0.435	0.065	0.499	1300	0.147684728735096
Large2	0.537	0.347	0.646	691	0.155311174993606
Slc35c1	0.605	0.54	0.751	363	0.161057597641587
Cstf3	0.343	-0.184	0.365	717	0.157144331105028
Prrg4	0.345	-0.173	0.371	226	0.139175074945851
Kif18a	0.313	-0.304	0.305	886	0.150499730237862
Ano3	0.373	-0.081	0.417	981	0.151753491725061
Or4k77	0.36	-0.029	0.434	305	0.148666219407216
Arhgap11a	0.338	-0.217	0.353	987	0.148137575042418
Zfp770	0.336	-0.23	0.347	705	0.155937910451236
Bahd1	0.531	0.262	0.606	772	0.159744957133797
Rhov	0.565	0.422	0.69	236	0.164919068550532
Vps18	0.571	0.407	0.68	973	0.166472384372862
Itpka	0.568	0.436	0.695	459	0.160332633078123
Frmd5	0.489	0.259	0.604	517	0.15997337862793
Mall	0.59	0.49	0.726	154	0.14631475016679
F830045P16Rik	0.418	0.097	0.515	487	0.148787567865747
Ebf4	0.6	0.464	0.715	599	0.162080080709661
Dnaaf9	0.437	0.091	0.515	1179	0.156125270285572
Mavs	0.45	0.088	0.518	503	0.150851867536049
Smox	0.563	0.381	0.67	585	0.166754658510626
Btbd3	0.496	0.233	0.593	530	0.165678621895884
Sptlc3	0.373	-0.061	0.434	563	0.151132406764833
Sel1l2	0.334	-0.195	0.362	688	0.152341128653207
Kat14	0.453	0.13	0.533	779	0.15641084904414
Smim26	0.349	-0.133	0.402	107	0.139481250051314
Kiz	0.375	-0.126	0.406	695	0.152971174943077
Nkx2-4	0.732	0.803	0.897	354	0.171615434693523
Cstl1	0.518	0.318	0.634	140	0.172022362517332
Sdcbp2	0.479	0.193	0.567	292	0.167090259269389
Psmf1	0.467	0.115	0.527	271	0.159039013754539
Rspo4	0.554	0.402	0.677	228	0.185125773457549
Trib3	0.535	0.299	0.621	354	0.165240424636684
Nrsn2	0.525	0.31	0.635	202	0.151201954560127
6820408C15Rik	0.522	0.366	0.657	354	0.165848834126362
Mylk2	0.541	0.288	0.624	613	0.170519431203585
Xkr7	0.617	0.559	0.761	580	0.159926384768257
Ccm2l	0.563	0.409	0.682	481	0.162290064673396
Asxl1	0.398	-0.053	0.442	1514	0.152905962086415
Bpifb6	0.526	0.307	0.627	449	0.169768751139146
Bpifb1	0.559	0.402	0.675	474	0.161840301723781
Bpifb5	0.53	0.39	0.665	490	0.158018134300272
Zfp341	0.605	0.425	0.699	846	0.173393045827633
Pigu	0.465	0.233	0.583	435	0.152979287698348
Phf20	0.453	0.107	0.527	1010	0.167650174614828
Dlgap4	0.585	0.413	0.689	992	0.160894435448878
Tgif2	0.541	0.337	0.643	237	0.158452019543457
D630003M21Rik	0.508	0.27	0.609	1187	0.163126946510433
Ralgapb	0.347	-0.153	0.38	1507	0.146632012240922
Ppp1r16b	0.576	0.41	0.683	568	0.17143682248972
Gdap1l1	0.639	0.564	0.765	367	0.17161692682449
Fitm2	0.6	0.527	0.744	262	0.16174063346303
Pcif1	0.571	0.394	0.676	706	0.160905064722959
Ncoa5	0.45	0.105	0.516	579	0.14906298358733
Slc35c2	0.571	0.511	0.731	364	0.158794806097324
Zfp334	0.542	0.344	0.654	679	0.180032037971768
Zmynd8	0.533	0.317	0.643	1235	0.165970885536936
Ddx27	0.567	0.383	0.669	760	0.177231584270502
Tshz2	0.519	0.285	0.625	1030	0.164078675181502
Zfp217	0.486	0.178	0.569	1041	0.164694422958516
Cbln4	0.45	0.144	0.544	198	0.153459655819824
Stx16	0.492	0.28	0.609	326	0.159924542758674
Npepl1	0.572	0.419	0.69	524	0.172108895835456
Ppp1r3d	0.62	0.515	0.739	279	0.163077207446448
Taf4	0.534	0.38	0.673	1042	0.157501043638649
Osbpl2	0.464	0.143	0.544	484	0.160694546802523
Slc17a9	0.562	0.414	0.685	447	0.162904034568893
Ythdf1	0.463	0.081	0.523	559	0.156793992313536
Arfgap1	0.501	0.185	0.578	414	0.169571655309439
Helz2	0.514	0.28	0.613	2947	0.16281418810588
Gmeb2	0.473	0.13	0.539	530	0.161374303607277
Zgpat	0.554	0.337	0.647	511	0.173550060604902
Samd10	0.534	0.367	0.658	202	0.157480031386143
Zbtb10	0.431	0.085	0.517	861	0.15819998875767
Ythdf3	0.334	-0.347	0.297	596	0.145987374821366
Acad9	0.466	0.213	0.575	625	0.161763424527291
Qrfpr	0.456	0.199	0.569	433	0.158147619361523
Bltp1	0.326	-0.266	0.327	5005	0.143298092618657
Nudt6	0.467	0.212	0.573	313	0.150462644495366
Stoml3	0.465	0.234	0.585	287	0.160555958776774
Hnrnpa3	0.328	-0.359	0.294	379	0.145880970616197
Spg20	0.426	0.052	0.501	671	0.162090614385363
Tm4sf4	0.473	0.205	0.575	202	0.176062559334021
Eif2a	0.333	-0.295	0.322	581	0.151223650426156
Clrn1	0.393	0.025	0.479	250	0.149819769552601
Gpr171	0.369	0.006	0.455	319	0.146810625231596
Aadacl2fm1	0.291	-0.285	0.301	280	0.145607357826107
Gpr149	0.429	0.112	0.525	732	0.155243081229255
Gmps	0.319	-0.262	0.322	693	0.150105197367415
Otol1	0.398	-0.041	0.458	482	0.156324128054721
Ctso	0.406	-0.014	0.463	312	0.156222474604322
Tmem131l	0.445	0.082	0.516	1597	0.156625469146307
Fhdc1	0.454	0.135	0.54	1149	0.152437971308681
Gatb	0.431	0.096	0.511	557	0.160274097655106
Fhip1a	0.516	0.299	0.625	1081	0.162434337373564
Fcrl1	0.425	0.076	0.507	363	0.152147071543731
Rrnad1	0.496	0.28	0.607	475	0.160715255640584
Isg20l2	0.434	0.082	0.514	368	0.164440248578614
Smg5	0.499	0.25	0.595	1017	0.164948567648376
Slc25a44	0.582	0.503	0.732	333	0.158162725116697
Syt11	0.536	0.361	0.657	430	0.161680466012057
Msto1	0.483	0.251	0.597	556	0.157193683526735
Pbxip1	0.535	0.326	0.64	727	0.167477556332085
Dennd4b	0.51	0.262	0.603	1510	0.158000453498995
Gatad2b	0.383	-0.06	0.43	594	0.15130030279489
Ints3	0.483	0.241	0.59	1041	0.163670123357294
S100a7l2	0.338	-0.165	0.372	92	0.140276642618295
Sprr4	0.494	-0.062	0.467	76	0.200098153375148
Tdpoz8	0.427	0.06	0.496	244	0.164292012680827
Pogz	0.445	0.073	0.511	1409	0.157618258344782
Gm128	0.501	0.256	0.601	350	0.149881982692181
Prune1	0.486	0.225	0.583	454	0.1670070911867
Golph3l	0.413	0.02	0.471	343	0.153549734685873
Adamtsl4	0.497	0.178	0.564	1036	0.160175428087463
Ciart	0.417	0.012	0.476	375	0.148006934919113
BC028528	0.386	-0.125	0.413	148	0.136614540178742
Otud7b	0.46	0.139	0.543	840	0.162269478342334
Pias3	0.492	0.247	0.596	628	0.155011129084492
Trim45	0.471	0.189	0.566	757	0.164468724165131
Vangl1	0.473	0.25	0.593	526	0.154450387894827
Csde1	0.339	-0.243	0.341	798	0.151859982278255
Ampd1	0.471	0.139	0.541	745	0.160380305293027
Bcl2l15	0.396	-0.038	0.444	167	0.153033909659357
Rsbn1	0.389	-0.027	0.455	795	0.149388294843118
St7l	0.344	-0.145	0.382	559	0.146750587194781
Chil5	0.422	0.021	0.48	431	0.154497314285628
Chil6	0.407	-0.063	0.436	440	0.158928937005976
Cym	0.547	0.34	0.648	379	0.159754237961891
Slc16a4	0.351	-0.121	0.396	500	0.145143827364017
Rbm15	0.439	0.097	0.513	962	0.148480312995797
Slc6a17	0.636	0.526	0.746	727	0.166759645236627
Strip1	0.544	0.345	0.647	837	0.167537033648366
Ahcyl1	0.453	0.117	0.531	530	0.170648193634806
Gpr61	0.506	0.305	0.627	449	0.154704017663632
Amigo1	0.576	0.44	0.699	492	0.165535933144986
Elapor1	0.533	0.279	0.623	1013	0.171661464848194
Clcc1	0.389	-0.069	0.428	544	0.16027226050185
Slc25a24	0.433	0.112	0.524	475	0.158520006187996
Olfm3	0.397	0	0.465	478	0.151262527875797
Cdc14a	0.411	0.051	0.493	603	0.150556325440573
Trmt13	0.333	-0.182	0.369	481	0.157527103081732
Slc35a3	0.287	-0.272	0.313	326	0.136515999093417
Plppr4	0.486	0.234	0.59	766	0.153938656954614
Tram1l1	0.484	0.309	0.625	363	0.156951192988993
Cenpe	0.344	-0.126	0.393	2471	0.154506074181063
Gm4861	0.366	0.022	0.465	106	0.14932749786544
Rap1gds1	0.344	-0.088	0.412	607	0.156325295587272
Gbp5	0.439	0.093	0.513	590	0.161366114194369
Gbp7	0.443	0.118	0.528	638	0.163549249672138
Kyat3	0.389	-0.034	0.448	455	0.160941182181352
Gtf2b	0.395	-0.05	0.436	316	0.161248447838397
Clca3b	0.418	0.006	0.472	1044	0.142932062671083
Clca2	0.403	0.019	0.476	942	0.151040098451706
Znhit6	0.419	0.043	0.494	460	0.167340164517742
Ak5	0.465	0.181	0.559	562	0.161448850624765
Prdm13	0.649	0.604	0.79	754	0.173366401888102
Coq3	0.376	-0.06	0.435	370	0.154447142174521
Rigi	0.413	0.057	0.495	926	0.164158283923822
Ndufb6	0.424	0.087	0.504	128	0.141645140357326
Nol6	0.519	0.302	0.622	1152	0.15918596267393
Phf24	0.535	0.338	0.644	400	0.165426612487935
Atosb	0.5	0.221	0.584	538	0.149631157914314
Arhgef39	0.51	0.334	0.637	344	0.155812070096684
Car9	0.466	0.162	0.552	437	0.15071520546907
Gba2	0.471	0.156	0.55	918	0.158283718718418
Npr2	0.485	0.226	0.582	1047	0.157744464242959
Zbtb5	0.489	0.204	0.581	670	0.155910823373457
Slc25a51	0.509	0.35	0.646	298	0.159713681211116
Shb	0.641	0.581	0.778	503	0.170048178463268
Galnt12	0.528	0.361	0.654	576	0.161807325903075
Tmeff1	0.443	0.113	0.533	372	0.17700191487773
Acnat1	0.416	0.061	0.496	416	0.155218660982462
Zfp189	0.38	-0.077	0.427	608	0.161722495390292
Aldob	0.456	0.097	0.52	364	0.173000095990481
Elp1	0.41	0.026	0.48	1333	0.156738573651863
Abitram	0.365	-0.076	0.426	193	0.153039810480122
Frrs1l	0.531	0.319	0.638	293	0.165406072108836
Ecpas	0.325	-0.205	0.351	1840	0.149538937232917
Ptbp3	0.36	-0.148	0.388	551	0.151789954121398
E130308A19Rik	0.489	0.178	0.565	737	0.164886765343814
Tmem268	0.52	0.274	0.608	342	0.164379986046422
Megf9	0.47	0.103	0.533	600	0.165423361888917
Haus6	0.312	-0.296	0.308	933	0.146171590482625
Acer2	0.495	0.292	0.615	275	0.172524946266329
Focad	0.39	0.033	0.475	1798	0.156139376018206
Ifna13	0.496	0.237	0.588	189	0.16902455263183
Ifna16	0.48	0.199	0.564	189	0.164681375357339
Ifne	0.428	0.153	0.538	192	0.149106223759646
Cyp2j13	0.419	0.049	0.486	503	0.149902984561484
Usp1	0.344	-0.188	0.371	784	0.155682070554447
Leprot	0.425	0.151	0.544	131	0.156803419149143
C8a	0.441	0.064	0.504	587	0.165186966848128
Ttc22	0.586	0.46	0.709	568	0.172089436166396
Pars2	0.499	0.295	0.616	511	0.165950326646739
Fam151a	0.497	0.234	0.588	608	0.157767138247664
Cyb5rl	0.521	0.324	0.638	316	0.162027609841234
Yipf1	0.448	0.157	0.548	306	0.15125949667151
Glis1	0.588	0.398	0.681	789	0.164502138050858
Zyg11a	0.408	0.108	0.513	706	0.153883042884201
Tut4	0.318	-0.306	0.304	1644	0.150920040329995
Prpf38a	0.388	-0.04	0.431	312	0.149000449838614
Zfyve9	0.355	-0.19	0.373	1397	0.154769222737485
Nrd1	0.396	-0.04	0.447	1229	0.157082535879293
Ttc39a	0.547	0.365	0.659	578	0.171191304463457
Slc5a9	0.486	0.253	0.595	685	0.156294543726966
Skint10	0.29	-0.287	0.299	354	0.139234620939622
Skint6	0.287	-0.296	0.291	1240	0.135286893482041
Skint11	0.28	-0.327	0.275	364	0.139874295711367
Cyp4a29	0.417	0.099	0.509	509	0.151017071938712
Efcab14	0.391	0.009	0.468	529	0.153075874445064
Atpaf1	0.487	0.224	0.589	348	0.162055307855999
Lrrc41	0.432	0.107	0.515	807	0.152806936423303
Tmem69	0.299	-0.208	0.34	245	0.138629857484327
Tesk2	0.429	0.058	0.495	570	0.154261942325155
Ipo13	0.569	0.409	0.681	963	0.169014564241214
Kdm4a	0.519	0.269	0.614	1064	0.168844519582872
Szt2	0.493	0.247	0.595	3431	0.153780351092096
Tmem125	0.554	0.383	0.665	216	0.166308838624852
AU022252	0.531	0.277	0.618	199	0.172062594842741
Foxj3	0.386	-0.104	0.42	623	0.142750435816819
Zmpste24	0.369	-0.084	0.417	475	0.149287912325087
Nt5c1a	0.544	0.364	0.661	365	0.163854554594539
Pabpc4	0.499	0.222	0.588	660	0.167398510561267
Rhbdl2	0.424	0.12	0.523	302	0.155497884215422
Yrdc	0.567	0.464	0.711	280	0.165436047653435
Epha10	0.612	0.486	0.724	292	0.172160076196424
Gnl2	0.409	0	0.469	728	0.159886532893405
Zc3h12a	0.522	0.26	0.608	596	0.157847063941516
Oscp1	0.493	0.256	0.599	379	0.158604034164695
Eva1b	0.594	0.529	0.742	164	0.154708587442331
Thrap3	0.433	0.04	0.494	951	0.153445928692101
5730409E04Rik	0.552	0.302	0.628	230	0.167493712159607
Zfp362	0.643	0.537	0.755	418	0.162976257100133
Fam167b	0.517	0.4	0.669	162	0.164524092515435
Iqcc	0.43	0.079	0.509	418	0.158473346022484
Tmem39b	0.588	0.489	0.723	492	0.156593393987435
Adgrb2	0.582	0.416	0.689	1561	0.165362633706468
Hcrtr1	0.593	0.48	0.72	416	0.164109648892351
Serinc2	0.617	0.534	0.75	450	0.167259960200148
Sesn2	0.588	0.457	0.706	480	0.163864135119808
Themis2	0.55	0.407	0.683	663	0.159517024587393
Fam76a	0.534	0.243	0.601	307	0.189126021653479
Ahdc1	0.549	0.292	0.626	1594	0.157863659662726
Wdtc1	0.573	0.408	0.685	677	0.17184546393405
Pigv	0.49	0.266	0.6	493	0.160871144189277
Crybg2	0.505	0.232	0.594	1516	0.157097039567203
Pdik1l	0.403	0.043	0.486	341	0.156966093181929
Slc30a2	0.573	0.447	0.701	371	0.17031929196173
Man1c1	0.557	0.416	0.687	625	0.155787105732537
Ncmap	0.581	0.355	0.655	118	0.166762033995617
Grhl3	0.549	0.344	0.651	603	0.165843630297221
Il22ra1	0.525	0.313	0.635	581	0.156850097255189
Asap3	0.552	0.383	0.67	904	0.166991165486043
Zbtb40	0.544	0.332	0.647	1258	0.172844183393982
Ece1	0.592	0.463	0.715	753	0.165818625060118
Eif4g3	0.455	0.12	0.533	1578	0.160733948496171
Sh2d5	0.548	0.374	0.661	429	0.164811608531086
Emc1	0.531	0.348	0.65	997	0.159735287528132
Igsf21	0.602	0.496	0.729	468	0.158482214605701
Crocc	0.621	0.533	0.744	2009	0.173117014924871
Aadacl3	0.388	0.002	0.46	408	0.151567309640966
Aadacl4fm4	0.368	-0.037	0.434	407	0.150142184071267
Vps13d	0.436	0.096	0.516	4390	0.155799762592227
Nppa	0.497	0.287	0.614	152	0.154388965969441
Fbxo44	0.621	0.51	0.738	255	0.170795776003023
Fbxo2	0.677	0.572	0.774	297	0.180301159045769
Tardbp	0.362	-0.184	0.381	414	0.152144970523478
Gm572	0.478	0.209	0.574	399	0.160434336622008
Tmem201	0.604	0.462	0.711	664	0.159664117350698
Dnajc11	0.513	0.318	0.632	559	0.163809624534395
Phf13	0.582	0.366	0.664	296	0.172707005482324
Ajap1	0.52	0.336	0.645	412	0.14750676786369
Cep104	0.476	0.18	0.561	926	0.166179485463361
Megf6	0.563	0.294	0.633	1572	0.20832553323146
Arhgef16	0.589	0.461	0.71	713	0.162013142165921
Tnfrsf14	0.54	0.314	0.64	275	0.176606298227746
Fndc10	0.688	0.673	0.822	223	0.167485628525501
9430015G10Rik	0.505	0.225	0.585	199	0.165873377555953
Plekhn1	0.49	0.224	0.585	611	0.153234490384951
Klhl17	0.536	0.313	0.633	640	0.161805694854095
Samd11	0.47	0.171	0.558	552	0.150692892204362
Elapor2	0.428	-0.002	0.476	1028	0.16568511343957
Nupl2	0.404	-0.052	0.452	420	0.143227150298891
Gbx1	0.659	0.612	0.795	418	0.159176797085047
Iqca1l	0.48	0.228	0.581	825	0.164210379805016
Galnt11	0.427	0.092	0.509	608	0.154457541658709
Kmt2c	0.357	-0.22	0.357	4904	0.151184093099077
Insig1	0.475	0.292	0.619	259	0.153948324028281
Hadhb	0.366	-0.175	0.374	475	0.156802342562072
Agbl5	0.474	0.17	0.557	846	0.151204096003652
Dnajc5g	0.363	-0.14	0.389	165	0.167901653890828
Gckr	0.464	0.18	0.561	587	0.159721924813064
Haus3	0.285	-0.32	0.288	570	0.146072500600438
Zfyve28	0.536	0.296	0.626	905	0.168362041436673
Tnip2	0.465	0.19	0.562	430	0.170769370520024
Dok7	0.515	0.265	0.608	570	0.157500630648092
Sh3tc1	0.559	0.37	0.66	1346	0.167482387394031
Ablim2	0.561	0.355	0.657	664	0.172428852945071
Tada2b	0.54	0.348	0.648	420	0.170907798376599
